,sensitivity,specificity,false_positive_rate,precision,dice_score,balanced_accuracy,smooth_dice_loss,mae,model,run,Target Dataset,Target Modality
0,0.6934695839881897,0.9797810316085815,0.02021896280348301,0.6635631918907166,0.5636488795280457,0.8366253972053528,0.43927714228630066,0.03424162045121193,Segan_IO_TF2_brats_on_T1,testing,brats,T1
1,0.6631546020507812,0.9638539552688599,0.03614601492881775,0.47534677386283875,0.43037742376327515,0.8135042786598206,0.5723199844360352,0.053359899669885635,Segan_IO_TF2_brats_on_T1,testing,brats,T1c
2,0.5844265818595886,0.8460017442703247,0.1539982408285141,0.1989990919828415,0.1954399049282074,0.7152141332626343,0.807311475276947,0.1730831414461136,Segan_IO_TF2_brats_on_T1,testing,brats,T2
3,0.5302242636680603,0.8893830180168152,0.11061692982912064,0.33060672879219055,0.28544333577156067,0.7098036408424377,0.716374933719635,0.1337810903787613,Segan_IO_TF2_brats_on_T1,testing,brats,Flair
