,sensitivity,specificity,false_positive_rate,precision,dice_score,balanced_accuracy,smooth_dice_loss,mae,model,run,Target Dataset,Target Modality
0,0.6238957643508911,0.9861812591552734,0.013818778097629547,0.6833470463752747,0.5155233144760132,0.8050385117530823,0.4886638820171356,0.034534186124801636,Segan_IO_TF2_brats_on_T1c,testing,brats,T1
1,0.689569354057312,0.9880861639976501,0.011913804337382317,0.7515460252761841,0.6064377427101135,0.8388277888298035,0.39843040704727173,0.025690678507089615,Segan_IO_TF2_brats_on_T1c,testing,brats,T1c
2,0.7332985997200012,0.8061850666999817,0.1938149631023407,0.19203774631023407,0.2211121767759323,0.7697418332099915,0.7808631062507629,0.1980278193950653,Segan_IO_TF2_brats_on_T1c,testing,brats,T2
3,0.7323278188705444,0.9417092204093933,0.05829077959060669,0.5337054133415222,0.4968084692955017,0.8370184898376465,0.5057097673416138,0.06909770518541336,Segan_IO_TF2_brats_on_T1c,testing,brats,Flair
